Número de extracción;Fecha/hora;Temperatura de esterilización (°C);Temperatura Salida de Gelatina (°C);Temperatura Salida de agua del condensador (°C);Presión de Vacio (in Hg);Presión de entrada al esterilizador (psi);
;3/21/2020 12:00:00 AM;142;48,5;48;20;58;
;3/21/2020 1:00:00 AM;142;48;48;20;58;
;3/21/2020 2:00:00 AM;142;47;46;20;58;
;3/21/2020 3:00:00 AM;142;46,7;46;20;58;
;3/21/2020 4:00:00 AM;142;47;46;20;58;
;3/21/2020 5:00:00 AM;142;47;48;20;58;
;3/21/2020 6:17:22 AM;141,5;47,1;44;20,7;26;
;3/21/2020 7:10:58 AM;141,7;47,6;44;21;25;
;3/21/2020 7:55:11 AM;141,3;47,5;44;21;26;
;3/21/2020 9:09:39 AM;141,6;46,2;44;21;25;
;3/21/2020 10:06:05 AM;141,3;45,4;42;21;25;
;3/21/2020 11:00:20 AM;141,4;46,4;42;21;26;
;3/21/2020 12:07:52 PM;141,5;47,4;42;20;25;
;3/21/2020 12:46:58 PM;141,5;47,2;44;21;25;
;3/21/2020 1:59:54 PM;141,5;46;41;21;26;
;3/21/2020 2:52:13 PM;141,7;45,5;41,8;20;25;
074;3/21/2020 8:00:00 PM;142;43;44;20;58;
;3/21/2020 9:00:00 PM;142;44;48;20;58;
;3/21/2020 10:00:00 PM;142;44;46;20;58;
;3/21/2020 11:00:00 PM;142;45;46;20;58;
;3/22/2020 12:00:00 AM;142;45,6;46;20;58;
;3/22/2020 1:00:00 AM;142;46;46;20;58;
;3/22/2020 2:00:00 AM;142;46;46;20;58;
;3/22/2020 3:00:00 AM;142;46;48;20;58;
;3/22/2020 4:00:00 AM;142;45,5;48;20;58;
;3/22/2020 5:00:00 AM;142;45,4;48;20;58;
;3/22/2020 6:00:00 AM;142;45,2;45;20;38;
;3/22/2020 7:00:00 AM;141,6;45;44;20;40;
;3/22/2020 8:00:00 AM;141,3;46;44;20;40;
;3/22/2020 10:00:00 AM;141;46,1;44;20;40;
;3/22/2020 11:00:00 AM;1414;46,1;45;20;40;
;3/22/2020 12:00:00 PM;141,3;46,5;45;20;40;
;3/22/2020 1:00:00 PM;1416;46,5;44;20;40;
;3/22/2020 2:00:00 PM;14145;46,5;45;20;40;
074-00;3/22/2020 9:00:00 AM;1415;46;45;20;40;
075;3/22/2020 8:15:39 PM;142,3;45,6;41,3;21;25;
;3/22/2020 8:53:11 PM;141,1;45;41,3;20,5;26;
;3/22/2020 9:55:11 PM;141,4;45,1;41;21;24;
;3/22/2020 10:59:45 PM;141,4;46,4;41,8;20,7;25;
;3/22/2020 11:55:21 PM;141,3;47,1;42,5;21,7;26;
;3/23/2020 1:09:52 AM;141,4;46,4;42,5;20,5;26;
;3/23/2020 1:59:35 AM;141,4;46,5;42;20,5;26;
;3/23/2020 2:52:34 AM;141,4;46,4;42;20,7;26;
;3/23/2020 4:01:29 AM;141,4;46,6;42;21;26;
;3/23/2020 5:07:28 AM;141,5;46,4;42;21;25;
;3/23/2020 6:00:00 AM;141,2;45,5;44;20;38;
;3/23/2020 7:00:00 AM;142;45,7;42,5;20;40;
;3/23/2020 8:00:00 AM;141,5;46,2;44;20;40;
;3/23/2020 10:00:00 AM;141,4;46;45;20;40;
;3/23/2020 12:00:00 PM;141,6;46;44;20;40;
;3/23/2020 1:00:00 PM;141,2;44,3;45;20;40;
;3/23/2020 2:00:00 PM;141,6;46;45;20;40;
;3/23/2020 3:00:00 PM;141,2;45,6;45;20;40;
075-00;3/23/2020 9:00:00 AM;141,5;46;44;20;40;
;3/23/2020 11:00:00 AM;141,5;46;45;20;40;
076;3/23/2020 7:14:49 PM;141,4;46,4;43;20,6;26;
;3/23/2020 8:12:59 PM;141,4;46,9;42,5;21;26;
;3/23/2020 8:44:11 PM;141,3;48;44;21;26;
;3/23/2020 9:45:54 PM;141,4;48,5;44;20,5;25;
;3/23/2020 11:00:17 PM;141,4;48,1;48;141,4;25;
;3/24/2020 12:03:01 AM;141,3;47,3;43;20,7;26;
;3/24/2020 12:58:12 AM;141,3;47,5;43;21;25;
;3/24/2020 1:54:32 AM;141,3;47,3;43;20,8;26;
;3/24/2020 3:11:26 AM;141,7;48,2;43;20;26;
;3/24/2020 3:58:27 AM;141,4;47,9;43;20,5;26;
;3/24/2020 5:16:38 AM;141,3;48,1;43;20;26;
;3/24/2020 6:14:57 AM;141,3;47,4;44;20;24;
;3/24/2020 7:00:00 AM;141,6;47,7;44;20;24;
;3/24/2020 8:00:45 AM;141,3;47,6;44;20;24;
;3/24/2020 9:00:32 AM;141,5;47,9;44;20;24;
;3/24/2020 10:13:06 AM;141,7;47,4;44;20;24;
;3/24/2020 11:00:38 AM;141,6;47,3;44;20;24;
;3/24/2020 12:00:00 PM;141,4;45,3;44;20;24;
;3/24/2020 1:00:00 PM;141,3;45,9;44;20;24;
;3/24/2020 2:00:00 PM;141,3;46,3;44;20;24;
;3/24/2020 3:00:00 PM;141,5;46,4;44;20;24;
;3/24/2020 4:00:00 PM;141,4;17,6;42;20;24;
;3/24/2020 5:00:00 PM;141,3;46,1;44;20;24;
077;3/24/2020 9:00:00 PM;1414,3;43;45;20;40;
;3/24/2020 10:00:00 PM;141,5;44;44;20;40;
;3/24/2020 11:00:00 PM;142;44,4;44;20;40;
;3/25/2020 12:00:00 AM;141;45,1;44;20;40;
;3/25/2020 3:00:00 AM;142;45,6;45;20;40;
;3/25/2020 3:00:00 AM;1414,4;45;44;20;40;
;3/25/2020 4:00:00 AM;142;45,7;44;20;40;
;3/25/2020 5:00:00 AM;141,5;45;45;20;40;
;3/25/2020 6:00:00 AM;142;45,5;48;20;58;
;3/25/2020 7:00:00 AM;142;46;48;20;58;
;3/25/2020 8:00:00 AM;142;45;48;20;58;
;3/25/2020 9:00:00 AM;142;45,5;48;20;58;
;3/25/2020 10:00:00 AM;142;46;48;20;58;
;3/25/2020 11:00:00 AM;142;46;48;20;58;
;3/25/2020 12:00:00 PM;142;45;46;20;58;
;3/25/2020 1:00:00 PM;142;44;46;20;58;
;3/25/2020 2:00:00 PM;142;44;46;20;58;
;3/25/2020 3:00:00 PM;142;42;44;20;58;
;3/25/2020 4:00:00 PM;142;45;46;20;58;
;3/25/2020 7:00:00 PM;142;45;46;20;58;
077-00;3/25/2020 1:00:00 AM;141,3;45;44;20;40;
078;3/25/2020 12:00:00 AM;142;44;44;20;40;
;3/25/2020 10:00:00 PM;142;59,8;44;20;38;
;3/25/2020 11:00:00 PM;142;44;44;20;40;
;3/26/2020 1:00:00 AM;141,7;45,6;44;20;40;
;3/26/2020 2:00:00 AM;1414;45,5;44;20;40;
;3/26/2020 3:00:00 AM;141,4;45,4;44;20;40;
;3/26/2020 4:00:00 AM;1414,2;46,8;44;20;40;
;3/26/2020 5:00:00 AM;141,5;45,8;44;20;40;
;3/26/2020 6:00:00 AM;142;45;44;20;58;
;3/26/2020 7:00:00 AM;142;45;44;20;58;
;3/26/2020 9:00:00 AM;142;45;40;21;58;
;3/26/2020 9:00:00 AM;142;45;46;20;58;
;3/26/2020 10:00:00 AM;142;43;40;22;58;
;3/26/2020 11:00:00 AM;142;44;40;22;46;
;3/26/2020 12:00:00 PM;142;44;40;20;22;
;3/26/2020 1:00:00 PM;142;44;40;22;20;
;3/26/2020 2:00:00 PM;142;44;40;20;20;
;3/26/2020 3:00:00 PM;142;46;44;20;20;
;3/26/2020 4:00:00 PM;142;45;46;20;20;
;3/26/2020 6:00:00 PM;141,9;45,9;44;20;24;
;3/26/2020 7:00:00 PM;141,4;42,8;40;20;24;
;3/26/2020 8:00:00 PM;141,2;43,8;40;20;24;
;3/26/2020 9:00:00 PM;141,7;44,8;40;20;24;
079;3/27/2020 1:14:18 AM;141,4;44,4;40;20;24;
;3/27/2020 2:00:00 AM;141,4;44,6;41,3;20;24;
;3/27/2020 3:06:40 AM;141,6;44,8;41;20;24;
;3/27/2020 4:09:56 AM;141,3;45;4104;21;24;
;3/27/2020 5:15:15 AM;141,4;45,2;4104;20;24;
;3/27/2020 6:27:51 AM;141,3;45,1;41;20,8;24;
;3/27/2020 7:14:08 AM;141,6;45,6;42;20,5;24;
;3/27/2020 7:55:56 AM;141,2;45,7;41,5;20,8;24;
;3/27/2020 9:11:59 AM;141,2;45,9;42,6;20,8;25;
;3/27/2020 9:45:39 AM;141,2;45,5;42,5;21;24;
;3/27/2020 11:17:14 AM;141,4;45,4;41;21;26;
;3/27/2020 12:09:29 PM;141,4;45,5;41;21;25;
;3/27/2020 1:13:30 PM;141,3;45,5;41;20,8;25;
;3/27/2020 2:12:05 PM;141,6;45,6;42,6;21;25;
;3/27/2020 3:46:56 PM;141,3;45,1;41,5;21;25;
;3/27/2020 4:41:00 PM;141,4;44,8;41;21;24;
;3/27/2020 6:00:00 PM;142;44;44;20;20;
;3/27/2020 7:00:00 PM;142;44,6;48;20;20;
;3/27/2020 8:00:00 PM;142;46,5;46;20;20;
;3/27/2020 9:00:00 PM;142;47;46;20;20;
;3/27/2020 10:00:00 PM;142;48;48;20;20;
;3/27/2020 11:00:00 PM;142;49;48;20;20;
080;3/28/2020 2:00:00 AM;142;46;48;20;20;
;3/28/2020 3:00:00 AM;142;46;48;20;20;
;3/28/2020 4:00:00 AM;142;47;48;20;20;
;3/28/2020 5:00:00 AM;141,2;47,3;43;20;24;
;3/28/2020 6:17:08 AM;141,3;46,7;42,8;20,5;24;
;3/28/2020 7:24:30 AM;141,4;47,4;42,5;20,5;25;
;3/28/2020 8:02:35 AM;141,2;47,5;41,5;20,5;24;
;3/28/2020 9:01:27 AM;141,4;45,3;41,5;20,8;25;
;3/28/2020 9:50:00 AM;141,4;45,1;42;21;24;
;3/28/2020 10:56:16 AM;44,4;141,5;41,5;21;24;
;3/28/2020 12:09:51 PM;141,7;44,5;41,5;20,5;24;
;3/28/2020 12:46:29 PM;141,3;44,3;40;21;24;
;3/28/2020 2:55:03 PM;141,5;45;41;21;24;
;3/28/2020 3:12:25 PM;141,3;45,4;41,5;21;24;
;3/28/2020 4:01:34 PM;141,7;44,7;42,3;21;24;
;3/28/2020 4:55:39 PM;141,4;45,6;42,3;20,8;24;
;3/28/2020 6:00:00 PM;142;45;48;20;20;
;3/28/2020 7:00:00 PM;142;47;48;20;20;
;3/28/2020 8:00:00 PM;142;46;48;20;20;
081;3/29/2020 2:00:00 AM;142;44,7;44;20;20;
;3/29/2020 3:00:00 AM;142;45;46;20;20;
;3/29/2020 4:00:00 AM;142;45,4;46;20;20;
;3/29/2020 5:00:00 AM;142;46;48;20;20;
;3/29/2020 6:00:00 AM;142;45,6;42;20;40;
;3/29/2020 7:00:00 AM;142;44,4;44;20;40;
;3/29/2020 8:00:00 AM;141,3;45,2;44;20;40;
;3/29/2020 9:06:31 AM;1414,3;55;44;20;40;
;3/29/2020 10:00:00 AM;141,1;45;44;20;40;
;3/29/2020 11:00:00 AM;141,3;45;44;20;40;
;3/29/2020 12:00:00 PM;141,3;45,2;44;20;40;
;3/29/2020 1:00:00 PM;141,5;45,8;44;20;40;
;3/29/2020 2:00:00 PM;141,3;44,6;45;20;40;
;3/29/2020 3:00:00 PM;141,3;44,6;44;20;40;
;3/29/2020 4:00:00 PM;141,3;47,1;44;20;40;
;3/29/2020 5:00:00 PM;141;42,6;43;20;40;
;3/29/2020 6:00:00 PM;142;46;48;20;20;
;3/29/2020 7:00:00 PM;142;45;46;20;20;
;3/29/2020 8:00:00 PM;142;46;46;20;20;
082;3/29/2020 11:00:00 PM;142;43,5;40;20;20;
;3/30/2020 12:00:00 AM;142;43,8;40;20;20;
;3/30/2020 1:00:00 AM;142;44,4;42;20;20;
;3/30/2020 2:00:00 AM;142;45,3;42;20;20;
;3/30/2020 3:00:00 AM;142;46,3;42;20;20;
;3/30/2020 4:00:00 AM;142;46,2;44;20;20;
;3/30/2020 5:00:00 AM;142;47,3;44;20;20;
;3/30/2020 6:00:00 AM;141;47,7;45;20;40;
;3/30/2020 7:00:00 AM;141,2;48;44;20;40;
;3/30/2020 8:00:00 AM;1414,3;47;44;20;40;
;3/30/2020 9:00:00 AM;141,4;47,2;44;20;40;
;3/30/2020 10:00:00 AM;141;47,2;44;20;40;
;3/30/2020 11:00:00 AM;1414,2;41;40;20;40;
;3/30/2020 1:00:00 PM;141,4;43,6;42;20;40;
;3/30/2020 2:00:00 PM;141,3;44,5;42;20;40;
;3/30/2020 3:00:00 PM;141,2;44,4;42;20;40;
;3/30/2020 4:00:00 PM;141,3;44,5;42;20;40;
;3/30/2020 5:00:00 PM;141,2;45,3;42;20;40;
;3/30/2020 6:27:34 PM;141,2;45,1;42,2;21;22;
;3/30/2020 7:04:11 PM;141,1;44,9;42;21;22;
;3/30/2020 7:55:21 PM;141,2;44,6;42;21;24;
;3/30/2020 9:13:34 PM;141,3;46,7;42;21;25;
083;3/31/2020 1:41:23 AM;141,1;42,8;42;21;22;
;3/31/2020 3:22:29 AM;141,3;45,5;41,8;21;24;
;3/31/2020 4:05:44 AM;141;45,3;42;21;24;
;3/31/2020 5:05:16 AM;141,3;46,8;42,2;20,6;24;
;3/31/2020 6:15:03 AM;141,3;46,5;42;20;22;
;3/31/2020 7:04:29 AM;1412;46,1;42;20;22;
;3/31/2020 8:17:26 AM;141,1;45,3;42;20;22;
;3/31/2020 9:01:28 AM;141,3;45,9;42;20;22;
;3/31/2020 12:47:30 PM;141,3;41,3;40;21,2;24;
084;4/1/2020 4:00:00 AM;1414,1;42;40;20;40;
;4/1/2020 5:00:00 AM;1414,1;43,2;44;20;40;
;4/1/2020 6:00:57 AM;140,7;44;40;20;22;
;4/1/2020 7:00:44 AM;140,3;44,4;40;20;22;
;4/1/2020 8:00:29 AM;121,1;42,5;40;20;22;
;4/1/2020 9:00:00 AM;121,3;41;40;20;22;
;4/1/2020 9:59:12 AM;143,1;47,1;40;20;22;
;4/1/2020 11:00:00 AM;141,3;48,6;43;20;22;
;4/1/2020 12:00:00 PM;141,3;48,2;43;20;22;
;4/1/2020 1:00:00 PM;141,3;48,9;43;20;22;
;4/1/2020 2:00:00 PM;141,1;49,8;43;20;22;
;4/1/2020 3:00:00 PM;141,1;49,5;43;20;22;
;4/1/2020 4:00:00 PM;141,2;47,2;43;20;22;
;4/1/2020 5:00:00 PM;141,1;48,1;43;20;22;
;4/1/2020 6:00:00 PM;1414,2;48,1;44;20;40;
;4/1/2020 7:00:00 PM;1414,1;48,8;45;20;40;
;4/1/2020 8:00:00 PM;1414,2;49;45;20;40;
;4/1/2020 9:00:00 PM;141,2;48,1;45;20;40;
;4/1/2020 10:00:00 PM;141;48,1;44;20;40;
;4/11/2020 9:58:01 AM;142,1;45,9;45;20;22;
085;4/2/2020 2:00:00 AM;1414,1;47;45;20;40;
;4/2/2020 3:00:00 AM;1414,3;48;44;20;40;
;4/2/2020 4:00:00 AM;141,2;47,3;44;20;40;
;4/2/2020 5:00:00 AM;141,1;48,2;44;20;40;
;4/2/2020 6:00:00 AM;142;48;46;20;20;
;4/2/2020 7:00:00 AM;142;47,3;48;20;20;
;4/2/2020 8:00:00 AM;142;48,7;48;20;20;
;4/2/2020 9:00:00 AM;142;48,5;48;20;20;
;4/2/2020 10:00:00 AM;142;49;48;20;20;
;4/2/2020 11:00:00 AM;142;49,2;48;20;20;
;4/2/2020 12:00:00 PM;142;49;48;20;20;
;4/2/2020 1:00:00 PM;142;48;48;20;20;
;4/2/2020 2:00:00 PM;142;49,2;48;20;20;
;4/2/2020 3:00:00 PM;142;48;46;20;20;
;4/2/2020 4:00:00 PM;142;47,7;46;20;20;
;4/2/2020 5:00:00 PM;142;47;46;20;20;
;4/2/2020 6:00:00 PM;141,1;48,3;43;20;22;
;4/2/2020 7:00:00 PM;141,1;47,1;44;20;22;
;4/2/2020 8:00:00 PM;141,3;48,6;44;20;22;
086;4/3/2020 2:00:00 AM;141,3;47,7;41;20;22;
;4/3/2020 3:09:32 AM;141,1;47,6;44;20;22;
;4/3/2020 4:15:30 AM;141,1;47,4;44;20;22;
;4/3/2020 5:00:31 AM;141,1;47,9;44;20;22;
;4/3/2020 6:00:00 AM;142;46,4;46;20;20;
;4/3/2020 7:00:00 AM;142;47,5;48;20;20;
;4/3/2020 7:53:42 AM;141,1;46;42,5;20,7;24;
;4/3/2020 9:00:00 AM;142;46;46;20;20;
;4/3/2020 10:00:00 AM;142;45,7;46;20;20;
;4/3/2020 11:00:00 AM;142;44,5;44;20;20;
;4/3/2020 12:00:00 PM;142;45,3;44;20;20;
;4/3/2020 1:00:00 PM;142;45,8;46;20;20;
;4/3/2020 2:00:00 PM;142;46,5;44;20;20;
;4/3/2020 3:00:00 PM;142;45;42;20;20;
;4/3/2020 4:00:00 PM;142;46,8;48;20;20;
;4/3/2020 5:00:00 PM;142;48;46;20;20;
;4/3/2020 6:00:00 PM;141,1;49;45;20;22;
;4/3/2020 7:00:00 PM;141,1;48,8;45;20;22;
;4/3/2020 8:00:00 PM;141,3;46,9;45;20;22;
087;4/4/2020 1:11:05 AM;141,1;46,9;44;20;22;
;4/4/2020 2:00:02 AM;141,1;48,5;44;20;22;
;4/4/2020 3:06:56 AM;141,2;48,6;44;20;22;
;4/4/2020 4:00:26 AM;140,8;48,6;44;20;22;
;4/4/2020 4:57:23 AM;140,7;47,8;44;20;22;
;4/4/2020 6:28:53 AM;141,1;49,1;44;20;22;
;4/4/2020 7:22:22 AM;141,1;48,7;44,8;21;22;
;4/4/2020 8:40:42 AM;141,1;49,5;44;20;22;
;4/4/2020 9:03:12 AM;141,4;50;45;20;22;
;4/4/2020 10:04:33 AM;141,2;50,7;44;20;22;
;4/4/2020 11:08:49 AM;141,1;48,6;44;20;22;
;4/4/2020 12:06:50 PM;141,2;49;44;20;22;
;4/4/2020 1:07:08 PM;141,3;50,5;44;20;21;
;4/4/2020 2:11:00 PM;141,1;50,9;45;20;22;
;4/4/2020 3:11:23 PM;141,3;51,1;45;19,8;22;
;4/4/2020 3:55:29 PM;141,2;50,2;49;19,5;22;
;4/4/2020 4:49:16 PM;141,2;48,7;48;19,5;22;
;4/4/2020 6:00:00 PM;142;48;44;20;20;
;4/4/2020 8:00:00 PM;142;48,6;46;20;20;
;4/4/2020 9:00:00 PM;142;49,3;48;20;20;
088;4/5/2020 3:00:00 AM;142;45,4;46;20;20;
;4/5/2020 4:00:00 AM;142;46,6;44;20;20;
;4/5/2020 5:00:00 AM;142;46,6;46;20;20;
;4/5/2020 6:00:00 AM;141,12;46,5;45;20;40;
;4/5/2020 7:00:00 AM;141;46,7;43;20;40;
;4/5/2020 8:00:00 AM;1414,2;46;43;20;40;
;4/5/2020 9:00:00 AM;141,2;47,2;43;20;40;
;4/5/2020 10:00:00 AM;141;47,3;44;20;40;
;4/5/2020 11:00:00 AM;141;46,3;44;20;40;
;4/5/2020 12:00:00 PM;141;46;44;20;40;
;4/5/2020 1:00:00 PM;141;46;44;20;40;
;4/5/2020 2:00:00 PM;1414,1;46;43;20;40;
;4/5/2020 3:00:00 PM;141;46;43;20;40;
;4/5/2020 4:00:00 PM;14142;47,3;43;20;40;
;4/5/2020 5:00:00 PM;141;46,2;43;20;40;
;4/5/2020 6:00:00 PM;142;44,5;48;20;20;
;4/5/2020 7:00:00 PM;142;46;46;20;20;
;4/5/2020 8:00:00 PM;142;47;44;20;20;
;4/5/2020 9:00:00 PM;142;46,8;46;20;20;
089;4/6/2020 1:00:00 AM;142;48;48;20;20;
;4/6/2020 2:00:00 AM;142;48,4;48;20;20;
;4/6/2020 3:00:00 AM;142;48;48;20;20;
;4/6/2020 4:00:00 AM;142;48;48;20;20;
;4/6/2020 5:00:00 AM;142;48,3;48;20;20;
;4/6/2020 6:00:00 AM;141;48,1;45;20;40;
;4/6/2020 7:00:00 AM;141,3;48,6;44;20;40;
;4/6/2020 8:00:00 AM;141,2;48,6;44;20;40;
;4/6/2020 9:00:00 AM;141,5;48,4;44;20;40;
;4/6/2020 10:00:00 AM;141;44;43;20;40;
;4/6/2020 11:00:00 AM;141;43,3;43;20;40;
;4/6/2020 12:00:00 PM;141;47,8;43;20;40;
;4/6/2020 1:00:00 PM;142;48,1;44;20;40;
;4/6/2020 2:00:00 PM;141,2;48,5;44;20;40;
;4/6/2020 3:00:00 PM;141;44,1;44;20;40;
;4/6/2020 4:00:00 PM;141,2;45;44;20;40;
;4/6/2020 5:00:00 PM;141;49,7;44;20;40;
;4/6/2020 6:14:06 PM;141,2;48,4;44,9;20;22;
;4/6/2020 7:13:01 PM;141,3;47,7;45;19,5;22;
;4/6/2020 7:52:35 PM;141,3;47,3;45;19,3;22;
;4/6/2020 9:06:40 PM;141,3;47,9;44;19,5;23;
;4/6/2020 10:08:36 PM;141,3;46,4;44;19,8;22;
090;4/7/2020 3:06:49 AM;141,3;48,6;43;20;22;
;4/7/2020 4:20:36 AM;141,3;50,1;46;20;22;
;4/7/2020 5:03:54 AM;141,3;51,1;47;19,7;22;
;4/7/2020 6:00:12 AM;141,1;50,3;47;20;22;
;4/7/2020 7:00:00 AM;141,1;50,6;47;20;22;
;4/7/2020 8:06:56 AM;141,1;49,6;47,5;20;22;
;4/7/2020 10:00:00 AM;141,3;48,8;45;20;22;
;4/7/2020 11:00:00 AM;141,1;47,6;45;20;22;
;4/7/2020 12:00:00 PM;141,1;48,3;45;20;22;
;4/7/2020 1:00:00 PM;141,3;48,8;45;20;22;
;4/7/2020 2:00:00 PM;141,3;49,3;45;20;22;
;4/7/2020 3:00:00 PM;141,1;47,9;45;20;22;
;4/7/2020 3:00:00 PM;141,2;48,6;45;20;22;
;4/7/2020 5:00:00 PM;141,3;48;45;20;22;
;4/7/2020 6:00:00 PM;141;48,1;45;20;40;
;4/7/2020 8:00:00 PM;1414,1;45,7;46;20;40;
;4/7/2020 9:00:00 PM;141;45,1;45;20;40;
;4/7/2020 11:00:00 PM;141;45,7;46;20;40;
091;4/8/2020 4:00:00 AM;141;44,7;42;20;40;
;4/8/2020 5:00:00 AM;141;45,2;43;20;40;
;4/8/2020 6:00:16 AM;141,1;46,1;45;20;22;
;4/8/2020 7:00:00 AM;141,3;46,3;43;20;22;
;4/8/2020 8:00:55 AM;141,1;46;43;20;22;
;4/8/2020 9:00:00 AM;141,1;46,1;43;20;22;
;4/8/2020 10:09:23 AM;141,1;47,5;43;20;20;
;4/8/2020 11:00:00 AM;142,3;46,2;42;20;20;
;4/8/2020 12:00:00 PM;140,9;46,4;42;20;20;
;4/8/2020 1:00:39 PM;141,1;49,2;45;20;20;
;4/8/2020 2:00:20 PM;141,3;49,6;45;20;20;
;4/8/2020 3:00:00 PM;141,1;48,5;45;20;20;
;4/8/2020 4:00:00 PM;141,1;48,6;45;20;20;
;4/8/2020 5:00:00 PM;141,3;47,4;45;20;20;
;4/8/2020 6:00:00 PM;141;47,3;45;20;40;
;4/8/2020 7:00:00 PM;141;46,1;44;20;40;
;4/8/2020 8:00:00 PM;141;48;45;20;40;
;4/8/2020 9:00:00 PM;142;49,7;44;20;40;
092;4/9/2020 2:00:00 AM;142;48,2;42;20;40;
;4/9/2020 3:00:00 AM;142;48,8;45;20;40;
;4/9/2020 4:00:00 AM;142;48,6;45;20;40;
;4/9/2020 5:00:00 AM;142;49,3;45;20;40;
;4/9/2020 6:00:00 AM;142;50;48;20;20;
;4/9/2020 7:00:00 AM;142;50;48;20;20;
;4/9/2020 8:00:00 AM;142;49,3;50;20;20;
;4/9/2020 9:00:00 AM;142;49,2;48;20;20;
;4/9/2020 10:00:00 AM;142;49,5;48;20;20;
;4/9/2020 11:00:00 AM;142;48,8;48;20;20;
;4/9/2020 12:00:00 PM;142;48,1;48;20;20;
;4/9/2020 1:00:00 PM;142;48,4;48;20;20;
;4/9/2020 2:00:00 PM;142;48,8;48;20;20;
;4/9/2020 3:00:00 PM;142;48,4;48;20;20;
;4/9/2020 4:00:00 PM;142;47,5;46;20;20;
;4/9/2020 5:00:00 PM;142;46,4;46;20;20;
;4/9/2020 6:00:00 PM;142,1;45,9;45;20;20;
;4/9/2020 7:00:00 PM;142,2;47,1;45;20;20;
;4/9/2020 8:00:00 PM;142,2;46,7;45;20;20;
;4/9/2020 9:00:00 PM;142,1;47,9;45;20;20;
093;4/10/2020 2:00:00 AM;142;49,8;45;20;20;
;4/10/2020 3:12:26 AM;142,3;49,8;45;20;20;
;4/10/2020 4:07:36 AM;141,8;50,1;45;20;20;
;4/10/2020 5:05:36 AM;142;50,9;45;20;20;
;4/10/2020 6:00:00 AM;142;48,3;48;20;20;
;4/10/2020 7:00:00 AM;142;48,1;48;20;20;
;4/10/2020 8:00:00 AM;142;49,5;48;20;20;
;4/10/2020 9:00:00 AM;142;50;48;20;20;
;4/10/2020 10:00:00 AM;142;49,6;48;20;20;
;4/10/2020 11:00:00 AM;142;47,5;46;20;20;
;4/10/2020 12:00:00 PM;142;47;46;20;20;
;4/10/2020 1:00:00 PM;142;47,2;46;20;20;
;4/10/2020 2:00:00 PM;142;47,1;46;20;20;
;4/10/2020 3:00:00 PM;142;47,3;46;20;20;
;4/10/2020 4:00:00 PM;142;48;48;20;20;
;4/10/2020 5:00:00 PM;142;48,1;48;20;20;
;4/10/2020 6:00:00 PM;142;47,5;45;20;20;
;4/10/2020 7:00:00 PM;142,1;48,4;45;20;20;
;4/10/2020 8:07:58 PM;142,1;48,9;45;20;20;
094;4/11/2020 1:00:00 AM;141,2;47,3;45;20;20;
;4/11/2020 2:04:08 AM;141,3;49,3;45;20;20;
;4/11/2020 3:10:51 AM;141,9;49;45;20;20;
;4/11/2020 4:08:06 AM;141,8;49,5;45;20;20;
;4/11/2020 5:02:21 AM;142,5;49,6;45;20;20;
;4/11/2020 6:15:59 AM;142;49,2;45;20;22;
;4/11/2020 7:14:36 AM;142,1;49,4;45;19,5;22;
;4/11/2020 7:57:06 AM;142;50;45;20;22;
;4/11/2020 8:48:10 AM;142;48,1;45;20;22;
;4/11/2020 11:05:51 AM;142,1;47,3;43;20,6;22;
;4/11/2020 11:56:22 AM;142,1;48;43;20,4;22;
;4/11/2020 1:14:06 PM;142,1;47,2;43;20,6;22;
;4/11/2020 1:54:13 PM;142,1;45,4;42;20,5;22;
;4/11/2020 3:03:58 PM;142,1;45,1;42;20,4;22;
;4/11/2020 4:01:09 PM;142,1;46,2;42,5;20,5;22;
;4/11/2020 5:04:42 PM;142;46,4;43;20,5;22;
;4/11/2020 6:00:00 PM;142;47,4;48;20;20;
;4/11/2020 7:00:00 PM;142;45,9;46;20;20;
;4/11/2020 8:00:00 PM;142;44,6;44;20;20;
095;4/12/2020 1:00:00 AM;142;47,7;48;20;20;
;4/12/2020 2:00:00 AM;142;47,5;48;20;20;
;4/12/2020 3:00:00 AM;142;47,2;48;20;20;
;4/12/2020 4:00:00 AM;142;49,4;48;20;20;
;4/12/2020 5:00:00 AM;142;49;48;20;20;
;4/12/2020 6:00:00 AM;142;49,7;47;20;40;
;4/12/2020 7:00:00 AM;142;48;47;20;40;
;4/12/2020 8:00:00 AM;141;48,5;46;20;40;
;4/12/2020 9:00:00 AM;142;47;45;20;40;
;4/12/2020 10:00:00 AM;142;46,2;44;20;40;
;4/12/2020 11:00:00 AM;142;46,4;44;20;40;
;4/12/2020 12:00:00 PM;142;48,1;45;20;40;
;4/12/2020 1:00:00 PM;142;48;45;20;40;
;4/12/2020 2:00:00 PM;142;48,6;45;20;40;
;4/12/2020 3:00:00 PM;142;48,3;45;20;40;
;4/12/2020 4:00:00 PM;142;47;45;20;40;
;4/12/2020 5:00:00 PM;142;47;45;20;40;
;4/12/2020 6:53:52 PM;142;45,6;42;21;22;
096;4/13/2020 1:03:25 AM;142;45,8;42;20,6;22;
;4/13/2020 2:21:15 AM;142;46,8;42,5;20,5;22;
;4/13/2020 3:04:52 AM;142;47,3;42;20,5;22;
;4/13/2020 4:07:56 AM;142;47,6;43;20,5;21;
