Número de extracción;Fecha;Hora;Peróxido de hidrogeno (ppm);Dióxido de azufre (ppm);NTU L1;NTU L3;NTU FP 1;NTU FP2;NTU FP 3;NTU FP 4
021;2019-01-24;13:00;24;24;ND;ND;ND;ND;ND;ND
022;2019-01-24;17:00;ND;ND;33;44;ND;ND;ND;ND
022;2019-01-24;18:00;ND;ND;ND;ND;ND;ND;ND;ND
022;2019-01-24;19:00;ND;ND;ND;ND;ND;ND;ND;ND
022;2019-01-24;20:00;ND;ND;ND;ND;ND;ND;ND;ND
022;2019-01-24;21:00;30;16;ND;ND;ND;ND;ND;ND
022;2019-01-24;22:00;ND;ND;ND;ND;ND;ND;ND;ND
022;2019-01-24;23:00;16;4;137;100;81;ND;ND;70
022;2019-01-25;0:00;ND;ND;ND;ND;ND;ND;ND;ND
022;2019-01-25;1:00;33;8;ND;ND;ND;ND;ND;ND
022;2019-01-25;2:00;ND;ND;ND;ND;ND;ND;ND;ND
022;2019-01-25;3:00;33;8;193;99;ND;66;50;ND
022;2019-01-25;4:00;ND;ND;ND;ND;ND;ND;ND;ND
022;2019-01-25;5:00;40;16;ND;ND;ND;ND;ND;ND
022;2019-01-25;6:00;ND;ND;ND;ND;ND;ND;ND;ND
022;2019-01-25;7:00;58;36;191;187;ND;73;68;ND
022;2019-01-25;8:00;ND;ND;ND;ND;ND;ND;ND;ND
022;2019-01-25;9:00;32;24;ND;ND;ND;ND;ND;ND
022;2019-01-25;11:00;37;28;115;ND;54;ND;ND;37
022;2019-01-25;13:00;8;20;ND;ND;ND;ND;ND;ND
022;2019-01-25;15:00;8;24;ND;ND;ND;ND;ND;ND
023;2019-01-25;19:00;ND;ND;240;30;24;ND;20;ND
023;2019-01-25;20:00;ND;ND;ND;ND;ND;ND;ND;ND
023;2019-01-25;21:00;ND;ND;ND;ND;ND;ND;ND;ND
023;2019-01-25;22:00;ND;ND;ND;ND;ND;ND;ND;ND
023;2019-01-25;23:00;0;30;253;30;71;ND;68;ND
023;2019-01-26;0:00;ND;ND;ND;ND;ND;ND;ND;ND
023;2019-01-26;1:00;66;12;ND;ND;ND;ND;ND;ND
023;2019-01-26;2:00;16;ND;ND;ND;ND;ND;ND;ND
023;2019-01-26;3:00;80;10;230;31;47;27;34;18
023;2019-01-26;4:00;18;ND;ND;ND;ND;ND;ND;ND
023;2019-01-26;5:00;66;12;ND;ND;ND;ND;ND;ND
023;2019-01-26;6:00;10;ND;ND;ND;ND;ND;ND;ND
023;2019-01-26;7:00;14;36;156;35;ND;58;ND;40
023;2019-01-26;8:00;ND;ND;ND;ND;ND;ND;ND;ND
023;2019-01-26;9:00;19;32;ND;ND;ND;ND;ND;ND
023;2019-01-26;10:00;ND;ND;ND;ND;ND;ND;ND;ND
023;2019-01-26;11:00;44;24;142;102;ND;49;ND;41
023;2019-01-26;12:00;ND;ND;ND;ND;ND;ND;ND;ND
023;2019-01-26;13:00;41;20;ND;ND;ND;ND;ND;ND
023;2019-01-26;14:00;ND;ND;ND;ND;ND;ND;ND;ND
023;2019-01-26;15:00;150;8;114;80;54;ND;45;ND
023;2019-01-26;16:00;48;ND;ND;ND;ND;ND;ND;ND
023;2019-01-26;17:00;80;16;ND;ND;ND;ND;ND;ND
023;2019-01-26;18:00;53;ND;ND;ND;ND;ND;ND;ND
023;2019-01-26;19:00;75;20;ND;ND;69;ND;67;ND
023;2019-01-26;20:00;16;ND;ND;ND;ND;ND;ND;ND
023;2019-01-26;21:00;36;8;ND;ND;ND;ND;ND;ND
023;2019-01-26;23:00;2;8;ND;ND;ND;ND;ND;ND
024;2019-01-27;23:00;ND;ND;53;30;ND;ND;ND;12
024;2019-01-27;0:00;ND;ND;ND;ND;ND;ND;ND;ND
024;2019-01-27;1:00;ND;ND;ND;ND;ND;ND;ND;ND
024;2019-01-27;2:00;ND;ND;ND;ND;ND;ND;ND;ND
024;2019-01-27;3:00;ND;ND;79;34;ND;18;ND;29
024;2019-01-27;4:00;ND;ND;ND;ND;ND;ND;ND;ND
024;2019-01-27;5:00;104;8;ND;ND;ND;ND;ND;ND
024;2019-01-27;6:00;18;ND;ND;ND;ND;ND;ND;ND
024;2019-01-27;7:00;375;40;93;61;ND;22;ND;30
024;2019-01-27;8:00;24;36;ND;ND;ND;ND;ND;ND
024;2019-01-27;9:00;199;32;ND;ND;ND;ND;ND;ND
024;2019-01-27;10:00;ND;ND;ND;ND;ND;ND;ND;ND
024;2019-01-27;11.00;52;28;117;44;117;ND;108;ND
024;2019-01-27;12.00;ND;ND;ND;ND;ND;ND;ND;ND
024;2019-01-27;13.00;13;16;ND;ND;ND;ND;ND;ND
024;2019-01-27;14.00;ND;ND;ND;ND;ND;ND;ND;ND
024;2019-01-27;15.00;38;40;125;191;42;ND;35;ND
024;2019-01-27;16:00;14;28;ND;ND;ND;ND;ND;ND
024;2019-01-27;17:00;18;16;ND;ND;ND;ND;ND;ND
024;2019-01-27;18:00;ND;ND;ND;ND;ND;ND;ND;ND
024;2019-01-27;19:00;40;32;173;232;ND;76;ND;68
024;2019-01-27;20:00;ND;ND;ND;ND;ND;ND;ND;ND
024;2019-01-27;21:00;78;16;ND;ND;ND;ND;ND;ND
024;2019-01-27;22:00;29;ND;ND;ND;ND;ND;ND;ND
024;2019-01-27;23:00;21;8;123;ND;ND;30;ND;45
024;2019-01-28;0:00;ND;ND;ND;ND;ND;ND;ND;ND
024;2019-01-28;1:00;23;8;ND;ND;ND;ND;ND;ND
024;2019-01-28;2:00;ND;ND;ND;ND;ND;ND;ND;ND
024;2019-01-28;3:00;7;8;ND;ND;ND;70;ND;38
024;2019-01-28;4:00;ND;ND;ND;ND;ND;ND;ND;ND
024;2019-01-28;5:00;8;4;ND;ND;ND;ND;ND;ND
024;2019-01-28;6:00;ND;ND;ND;ND;ND;ND;ND;ND
024;2019-01-28;7:00;0;16;ND;ND;ND;ND;ND;ND
025;2019-01-28;9:00;ND;ND;ND;ND;ND;ND;ND;ND
025;2019-01-28;10:00;ND;ND;ND;ND;ND;ND;ND;ND
025;2019-01-28;11:00;ND;ND;ND;ND;ND;ND;ND;ND
025;2019-01-28;12:00;ND;ND;ND;ND;ND;ND;ND;ND
025;2019-01-28;13:00;ND;ND;ND;ND;ND;ND;ND;ND
025;2019-01-28;14:00;ND;ND;ND;ND;ND;ND;ND;ND
025;2019-01-28;15:00;47;28;151;35;35;ND;16;ND
025;2019-01-28;16:00;ND;ND;ND;ND;ND;ND;ND;ND
025;2019-01-28;17:00;44;12;ND;ND;ND;ND;ND;ND
025;2019-01-28;18:00;ND;ND;ND;ND;ND;ND;ND;ND
025;2019-01-28;19:00;40;12;164;88;ND;50;21;ND
025;2019-01-28;20:00;ND;ND;ND;ND;ND;ND;ND;ND
025;2019-01-28;21:00;48;8;ND;ND;ND;ND;ND;ND
025;2019-01-28;22:00;ND;ND;ND;ND;ND;ND;ND;ND
025;2019-01-28;23:00;75;16;241;299;ND;72;ND;51
025;2019-01-29;0:00;52;ND;ND;ND;ND;ND;ND;ND
025;2019-01-29;1:00;45;20;ND;ND;ND;ND;ND;ND
025;2019-01-29;2:00;ND;ND;ND;ND;ND;ND;ND;ND
025;2019-01-29;3:00;75;12;196;96;55;ND;ND;55
025;2019-01-29;4:00;36;ND;ND;ND;ND;ND;ND;ND
025;2019-01-29;5:00;60;20;ND;ND;ND;ND;ND;ND
025;2019-01-29;6:00;25;ND;ND;ND;ND;ND;ND;ND
025;2019-01-29;7:00;42;16;ND;ND;ND;ND;ND;ND
025;2019-01-29;8:00;ND;ND;ND;ND;ND;ND;ND;ND
025;2019-01-29;9:00;22;24;ND;ND;ND;ND;ND;ND
025;2019-01-29;11:00;26;16;ND;ND;ND;ND;ND;ND
026;2019-01-29;11:00;ND;ND;96;14;ND;20;12;ND
026;2019-01-29;12:00;ND;ND;ND;ND;ND;ND;ND;ND
026;2019-01-29;13:00;ND;ND;ND;ND;ND;ND;ND;ND
026;2019-01-29;14:00;ND;ND;ND;ND;ND;ND;ND;ND
026;2019-01-29;15:00;33;8;161;13;ND;18;14;ND
026;2019-01-29;16:00;ND;ND;ND;ND;ND;ND;ND;ND
026;2019-01-29;17:00;30;8;ND;ND;ND;ND;ND;10
026;2019-01-29;18:00;ND;ND;ND;ND;ND;ND;ND;ND
026;2019-01-29;19:00;64;10;142;ND;ND;ND;ND;ND
026;2019-01-29;20:00;18;ND;ND;ND;40;ND;37;25
026;2019-01-29;21:00;33;12;ND;ND;ND;ND;ND;ND
026;2019-01-29;22:00;ND;ND;ND;ND;ND;ND;ND;ND
026;2019-01-29;23:00;120;16;114;53;ND;50;52;ND
026;2019-01-30;0:00;14;ND;ND;ND;ND;ND;ND;ND
026;2019-01-30;1:00;45;16;ND;ND;ND;ND;ND;ND
026;2019-01-30;2:00;ND;ND;ND;ND;ND;ND;ND;ND
026;2019-01-30;3:00;75;12;ND;ND;ND;ND;ND;ND
026;2019-01-30;4:00;20;ND;ND;ND;ND;ND;ND;ND
026;2019-01-30;5:00;60;12;ND;ND;ND;ND;ND;ND
026;2019-01-30;6:00;25;ND;ND;ND;ND;ND;ND;ND
026;2019-01-30;7:00;27;24;ND;ND;75;ND;30;ND
026;2019-01-30;8:00;ND;ND;ND;ND;ND;ND;ND;ND
026;2019-01-30;9:00;26;16;ND;ND;ND;ND;ND;ND
026;2019-01-30;10:00;ND;ND;ND;ND;ND;ND;ND;ND
026;2019-01-30;11:00;14;6;ND;ND;ND;ND;ND;ND
027;2019-01-30;12:00;ND;ND;ND;ND;ND;ND;ND;ND
027;2019-01-30;13:00;ND;ND;ND;ND;ND;ND;ND;ND
027;2019-01-30;14:00;ND;ND;ND;ND;ND;ND;ND;ND
027;2019-01-30;15:00;ND;ND;96;32;52;ND;ND;21
027;2019-01-30;16:00;ND;ND;ND;ND;ND;ND;ND;ND
027;2019-01-30;17:00;213;36;ND;ND;ND;ND;ND;ND
027;2019-01-03;18:00;23;ND;ND;ND;ND;ND;ND;ND
027;2019-01-30;19:00;50;24;153;55;51;ND;ND;32
027;2019-01-30;20:00;ND;ND;ND;ND;ND;ND;ND;ND
027;2019-01-30;21:00;49;28;ND;ND;ND;ND;ND;ND
027;2019-01-30;22:00;ND;ND;ND;ND;ND;ND;ND;ND
027;2019-01-30;23:00;30;20;383;122;ND;83;53;ND
027;2019-01-31;0:00;ND;ND;ND;ND;ND;ND;ND;ND
027;2019-01-31;1:00;35;20;ND;ND;ND;ND;ND;ND
027;2019-01-31;2:00;ND;ND;ND;ND;ND;ND;ND;ND
027;2019-01-31;3:00;45;24;178;181;61;ND;ND;51
027;2019-01-31;4:00;ND;ND;ND;ND;ND;ND;ND;ND
027;2019-01-31;5:00;43;24;ND;ND;ND;ND;ND;ND
027;2019-01-31;6:00;ND;ND;ND;ND;ND;ND;ND;ND
027;2019-01-31;7:00;6;16;242;146;60;ND;ND;62
027;2019-01-31;8:00;ND;ND;ND;ND;ND;ND;ND;ND
027;2019-01-31;9:00;21;32;ND;ND;ND;ND;ND;ND
027;2019-01-31;11:00;ND;ND;ND;ND;ND;ND;ND;ND
028;2019-01-31;13:00;16;4;ND;89;ND;ND;ND;ND
028;2019-01-31;14:00;ND;ND;ND;ND;ND;ND;ND;ND
028;2019-01-31;15:00;ND;ND;82;83;ND;ND;ND;18
028;2019-01-31;16:00;ND;ND;ND;ND;ND;ND;ND;ND
028;2019-01-31;17:00;ND;ND;ND;ND;ND;ND;ND;ND
028;2019-01-31;18:00;ND;ND;ND;ND;ND;ND;ND;ND
028;2019-01-31;19:00;92;12;146;80;ND;40;ND;22
028;2019-01-31;20:00;16;ND;ND;ND;ND;ND;ND;ND
028;2019-01-31;21:00;72;8;ND;ND;ND;ND;ND;ND
028;2019-02-01;22:00;56;ND;ND;ND;ND;ND;ND;ND
028;2019-02-01;23:00;87;12;190;134;46;ND;ND;47
028;2019-02-01;0:00;42;ND;ND;ND;ND;ND;ND;ND
028;2019-02-01;1:00;89;8;ND;ND;ND;ND;ND;ND
028;2019-02-01;2:00;18;ND;ND;ND;ND;ND;ND;ND
028;2019-02-01;3:00;82;24;204;325;45;ND;71;ND
028;2019-02-01;4:00;0;ND;ND;ND;ND;ND;ND;ND
028;2019-02-01;5:00;89;20;ND;ND;ND;ND;ND;ND
028;2019-02-01;6:00;24;ND;ND;ND;ND;ND;ND;ND
028;2019-02-01;7:00;83;20;231;242;ND;53;69;ND
028;2019-02-01;8:00;16;ND;ND;ND;ND;ND;ND;ND
028;2019-02-01;9:00;43;16;ND;ND;ND;ND;ND;ND
028;2019-02-01;10:00;ND;ND;ND;ND;ND;ND;ND;ND
028;2019-02-01;11:00;69;16;ND;ND;36;ND;ND;25
028;2019-02-01;12:00;19;ND;ND;ND;ND;ND;ND;ND
028;2019-02-01;13:00;86;8;ND;ND;ND;ND;ND;ND
029;2019-02-01;15:00;ND;ND;25;134;ND;ND;ND;ND
029;2019-02-01;16:00;ND;ND;ND;ND;ND;ND;ND;ND
029;2019-02-01;17:00;ND;ND;ND;ND;ND;ND;ND;ND
