Fecha/Hora;Concentración de licor pesado real (%);Frecuencia Triplex A (osc/min);Frecuencia Triplex B (osc/min);Frecuencia Triplex D (osc/min);Flujo votator A (kg gelatina/h);Flujo votator B (kg gelatina/h);Flujo votator D (kg gelatina/h);;;;
5/12/2020 1:00:00 AM;26,6;20,5;20,5;25;174,96;169,85;207,13;;;;
5/12/2020 1:00:17 AM;28,2;20,5;20,5;25;185,48;180,06;219,59;;;;
5/12/2020 1:42:41 AM;29,2;20,5;20,5;25;192,06;186,45;227,37;;;;
5/12/2020 2:00:00 AM;27,1;20,5;20,5;25;178,25;173,04;211,02;;;;
5/12/2020 2:55:41 AM;29,5;20,5;20,5;25;194,04;188,36;229,71;;;;
5/12/2020 3:00:00 AM;26,7;20,5;20,5;25;175,62;170,48;207,91;;;;
5/12/2020 3:47:36 AM;29,9;20,5;20,5;25;196,67;190,92;232,83;;;;
5/12/2020 4:00:00 AM;27,03;20,5;20,5;25;177,79;172,59;210,48;;;;
5/12/2020 5:00:00 AM;27,8;20,5;20,5;25;182,85;177,51;216,47;;;;
5/12/2020 5:06:03 AM;29,8;20,5;20,5;25;196,01;190,28;232,05;;;;
5/12/2020 6:28:28 AM;27,5;20,5;20,5;25;180,88;175,59;214,14;;;;
5/12/2020 6:33:29 AM;27,5;20,5;20,5;25;180,88;175,59;214,14;;;;
5/12/2020 6:54:02 AM;27,9;20,5;20,5;25;183,51;178,15;217,25;;;;
5/12/2020 7:48:31 AM;28;20,5;20,5;25;184,17;178,78;218,03;;;;
5/12/2020 8:43:16 AM;28,1;20,5;20,5;25;184,83;179,42;218,81;;;;
5/12/2020 9:41:27 AM;28,1;20,5;20,5;25;184,83;179,42;218,81;;;;
5/12/2020 10:55:41 AM;28,7;20,5;0;25;188,77;0;223,48;;;;
5/12/2020 12:09:17 PM;29,8;20,5;20,5;0;196,01;190,28;0;;;;
5/12/2020 6:00:00 PM;30,3;20;20;25;194,58;188,75;235,94;;;;
5/12/2020 7:00:00 PM;31,08;20;20;25;199,59;193,61;242,01;;;;
5/12/2020 11:00:00 PM;26;20;19;25;166,97;153,87;202,46;;;;
5/13/2020 12:00:00 AM;27;20,5;20,5;25;177,59;172,4;210,24;;;;
5/13/2020 1:00:00 AM;27,4;20,5;20,5;25;180,22;174,95;213,36;;;;
5/13/2020 1:09:21 AM;29,2;20,5;20,5;25;192,06;186,45;227,37;;;;
5/13/2020 1:57:46 AM;28,6;20,5;20,5;25;188,12;182,62;222,7;;;;
5/13/2020 2:00:30 AM;27,5;20,5;20,5;25;180,88;175,59;214,14;;;;
5/13/2020 3:06:43 AM;27,4;20,5;20,5;25;180,22;174,95;213,36;;;;
5/13/2020 3:29:31 AM;28,1;20,5;20,5;25;184,83;179,42;218,81;;;;
5/13/2020 4:13:19 AM;27,7;20,5;20,5;25;182,2;176,87;215,69;;;;
5/13/2020 4:22:19 AM;30,5;20,5;20,5;25;200,61;194,75;237,5;;;;
5/13/2020 5:03:05 AM;29,8;20,5;20,5;25;196,01;190,28;232,05;;;;
5/13/2020 5:16:45 AM;27,7;20,5;20,5;25;182,2;176,87;215,69;;;;
5/13/2020 6:25:24 AM;27,4;20,5;20,5;25;180,22;174,95;213,36;;;;
5/13/2020 7:06:27 AM;27,9;20,5;20,5;25;183,51;178,15;217,25;;;;
5/13/2020 7:54:58 AM;27,8;20,5;20,5;25;182,85;177,51;216,47;;;;
5/13/2020 8:58:46 AM;28;20,5;20,5;25;184,17;178,78;218,03;;;;
5/13/2020 9:45:31 AM;28,4;20,5;20,5;25;186,8;181,34;221,15;;;;
5/13/2020 11:24:10 AM;28,4;20,5;20,5;25;186,8;181,34;221,15;;;;
5/13/2020 12:04:49 PM;27;20,5;20,5;25;177,59;172,4;210,24;;;;
5/13/2020 6:00:00 PM;29,1;20,5;20,5;25;191,4;185,81;226,6;;;;
5/13/2020 9:00:20 PM;25,1;0;20,5;25;4,88;160,27;195,45;;;;
5/13/2020 10:00:00 PM;26,9;20,5;20,5;25;176,93;171,76;209,46;;;;
5/13/2020 11:00:00 PM;27;20,5;20,5;25;177,59;172,4;210,24;;;;
5/14/2020 12:00:00 AM;27,1;20,5;20,5;25;178,25;173,04;211,02;;;;
5/14/2020 1:00:42 AM;27,8;20,5;20,5;25;182,85;177,51;216,47;;;;
5/14/2020 2:07:18 AM;27,8;20,5;20,5;25;182,85;177,51;216,47;;;;
5/14/2020 3:15:34 AM;28,1;20,5;20,5;25;184,83;179,42;218,81;;;;
5/14/2020 4:01:08 AM;28,1;20,5;20,5;25;184,83;179,42;218,81;;;;
5/14/2020 5:09:11 AM;28,2;20,5;20,5;25;185,48;180,06;219,59;;;;
5/14/2020 6:00:00 AM;28,4;20,5;20,5;25;186,8;181,34;221,15;;;;
5/14/2020 7:00:00 AM;28,8;20,5;20,5;25;189,43;183,89;224,26;;;;
5/14/2020 8:00:00 AM;28,4;20,5;20,5;25;186,8;181,34;221,15;;;;
5/14/2020 9:00:00 AM;28,8;20,5;20,5;25;189,43;183,89;224,26;;;;
5/14/2020 9:46:46 AM;27;20;0;22;173,39;0;185,01;;;;
5/14/2020 10:00:00 AM;28,6;20,5;20,5;25;188,12;182,62;222,7;;;;
5/14/2020 11:00:00 AM;29;20,5;20,5;25;190,75;185,17;225,82;;;;
5/14/2020 11:07:38 AM;26,8;20,5;20,5;25;176,28;171,12;208,69;;;;
5/14/2020 12:00:00 PM;29,4;20,5;20,5;25;193,38;187,72;228,93;;;;
5/14/2020 1:00:00 PM;28,8;20,5;20,5;25;189,43;183,89;224,26;;;;
5/14/2020 2:00:00 PM;29,4;20,5;20,5;25;193,38;187,72;228,93;;;;
5/14/2020 3:00:00 PM;30,9;20,5;20,5;25;203,24;197,3;240,61;;;;
5/14/2020 4:00:00 PM;30,3;20,5;20,5;25;199,3;193,47;235,94;;;;
5/15/2020 1:09:28 AM;27,1;20,5;20,5;25;178,25;173,04;211,02;;;;
5/15/2020 2:10:40 AM;27;20,5;20,5;25;177,59;172,4;210,24;;;;
5/15/2020 2:59:49 AM;27,4;20,5;20,5;25;180,22;174,95;213,36;;;;
5/15/2020 4:04:59 AM;27,4;20,5;20,5;25;180,22;174,95;213,36;;;;
5/15/2020 5:10:50 AM;27,5;20,5;0;25;180,88;0;214,14;;;;
5/15/2020 6:00:00 AM;27,3;20,5;20,5;25;179,57;174,32;212,58;;;;
5/15/2020 7:00:00 AM;27,9;20,5;20,5;25;183,51;178,15;217,25;;;;
5/15/2020 8:00:00 AM;28,4;20,5;20,5;25;186,8;181,34;221,15;;;;
5/15/2020 9:00:00 AM;28,7;20,5;20,5;25;188,77;183,25;223,48;;;;
5/15/2020 10:00:00 AM;28,9;20,5;20,5;25;190,09;184,53;225,04;;;;
5/15/2020 10:03:55 AM;26,5;20,5;20,5;25;174,3;169,21;206,35;;;;
5/15/2020 11:00:00 AM;28,7;20,5;20,5;25;188,77;183,25;223,48;;;;
5/15/2020 11:01:59 AM;26,8;20,5;20,5;25;176,28;171,12;208,69;;;;
5/15/2020 12:00:00 PM;29;20,5;20,5;25;190,75;185,17;225,82;;;;
5/15/2020 12:31:57 PM;27;20,5;20,5;25;177,59;172,4;210,24;;;;
5/15/2020 1:00:00 PM;28,9;20,5;20,5;25;190,09;184,53;225,04;;;;
5/15/2020 2:00:00 PM;29,3;20,5;20,5;25;192,72;187,09;228,15;;;;
5/15/2020 3:00:00 PM;30;20,5;20,5;25;197,32;191,56;233,6;;;;
5/15/2020 4:00:00 PM;30;20,5;20,5;25;197,32;191,56;233,6;;;;
5/16/2020 2:13:16 AM;27,3;20,5;20,5;25;179,57;174,32;212,58;;;;
5/16/2020 3:28:29 AM;27,3;20,5;20,5;25;179,57;174,32;212,58;;;;
5/16/2020 4:20:19 AM;27,3;20,5;20,5;25;179,57;174,32;212,58;;;;
5/16/2020 4:57:42 AM;27,6;20,5;20,5;25;181,54;176,23;214,92;;;;
5/16/2020 6:00:00 AM;27,5;20,5;20,5;25;180,88;175,59;214,14;;;;
5/16/2020 7:00:00 AM;28,2;20,5;20,5;25;185,48;180,06;219,59;;;;
5/16/2020 8:00:00 AM;28,2;20,5;20,5;25;185,48;180,06;219,59;;;;
5/16/2020 9:00:00 AM;28,32;20,5;20,5;25;186,27;180,83;220,52;;;;
5/16/2020 10:00:00 AM;27,8;20,5;20,5;25;182,85;177,51;216,47;;;;
5/16/2020 10:00:00 AM;27,9;20,5;20,5;25;183,51;178,15;217,25;;;;
5/16/2020 11:00:00 AM;28,9;20,5;20,5;25;190,09;184,53;225,04;;;;
5/16/2020 12:00:00 PM;28,7;20,5;20,5;25;188,77;183,25;223,48;;;;
5/16/2020 12:06:31 PM;26,4;20,5;20,5;25;173,65;168,57;205,57;;;;
5/16/2020 12:58:54 PM;26,9;20,5;20,5;25;176,93;171,76;209,46;;;;
5/16/2020 1:00:00 PM;29,7;20,5;20,5;25;195,35;189,64;231,27;;;;
5/16/2020 2:00:00 PM;29;20,5;20,5;25;190,75;185,17;225,82;;;;
5/16/2020 3:00:00 PM;29,3;20,5;20,5;25;192,72;187,09;228,15;;;;
5/16/2020 4:00:00 PM;29,4;20,5;20,5;25;193,38;187,72;228,93;;;;
5/16/2020 5:00:00 PM;28,5;20,5;20,5;25;187,46;181,98;221,92;;;;
5/16/2020 6:00:00 PM;29,8;20,5;20,5;25;196,01;190,28;232,05;;;;
5/16/2020 11:00:00 PM;26,9;19,5;19,5;25;168,56;163,38;209,46;;;;
5/17/2020 12:00:00 AM;26,5;20,5;20,5;25;174,3;169,21;206,35;;;;
5/17/2020 1:00:00 AM;26,4;20,5;20,5;25;173,65;168,57;205,57;;;;
5/17/2020 2:00:00 AM;27,1;20,5;20,5;25;178,25;173,04;211,02;;;;
5/17/2020 3:00:00 AM;27,2;20,5;20,5;25;178,91;173,68;211,8;;;;
5/17/2020 4:00:00 AM;28,5;20,5;20,5;25;187,46;181,98;221,92;;;;
5/17/2020 5:00:00 AM;27,7;20,5;20,5;25;182,2;176,87;215,69;;;;
5/17/2020 6:08:20 AM;28;20,5;20,5;25;184,17;178,78;218,03;;;;
5/17/2020 7:07:43 AM;28,3;20,5;20,5;25;186,14;180,7;220,37;;;;
5/17/2020 8:07:53 AM;28,8;20,5;20,5;25;189,43;183,89;224,26;;;;
5/17/2020 9:03:52 AM;29,1;20,5;20,5;25;191,4;185,81;226,6;;;;
5/17/2020 10:00:27 AM;29;20,5;20,5;25;190,75;185,17;225,82;;;;
5/17/2020 11:00:00 AM;28,8;20,5;20,5;25;189,43;183,89;224,26;;;;
5/17/2020 12:00:00 PM;29,47;20,5;20,5;25;193,84;188,17;229,48;;;;
5/17/2020 1:00:00 PM;29,3;20,5;20,5;25;192,72;187,09;228,15;;;;
5/17/2020 2:00:00 PM;28,6;19,5;20,5;25,5;179,21;182,62;227,16;;;;
5/17/2020 2:00:00 PM;29,5;25;20,5;20,5;235,37;188,36;188,36;;;;
5/17/2020 3:00:00 PM;30,2;20;20;25;193,94;188,13;235,16;;;;
5/17/2020 4:00:00 PM;30,5;20;20;25;195,86;190;237,5;;;;
5/17/2020 5:00:00 PM;31;20;20;25;199,08;193,11;241,39;;;;
5/17/2020 6:00:00 PM;31,3;20;20;25;201;194,98;243,73;;;;
5/17/2020 7:00:00 PM;31,4;20;20;25;201,64;195,6;244,51;;;;
5/18/2020 10:00:00 AM;28,9;20;20;24;185,59;180,03;216,04;;;;
5/21/2020 1:16:00 AM;27,4;20,5;0;25;180,22;0;213,36;;;;
5/21/2020 1:50:55 AM;27,2;20,5;0;25;178,91;0;211,8;;;;
5/21/2020 2:58:15 AM;27,3;20,5;0;25;179,57;0;212,58;;;;
5/21/2020 3:55:29 AM;26,9;20,5;0;25;176,93;0;209,46;;;;
5/21/2020 4:57:35 AM;27,5;20,5;0;25;180,88;0;214,14;;;;
5/21/2020 7:44:55 AM;26,6;0;0;0;5,18;0;0;;;;
5/21/2020 9:00:45 AM;26,8;20;0;25;172,1;0;208,69;;;;
5/21/2020 10:24:23 AM;26,4;20;0;25;169,54;0;205,57;;;;
5/21/2020 10:59:18 AM;26,8;20,5;0;25;176,28;0;208,69;;;;
5/21/2020 12:00:35 PM;27,4;20,5;0;25;180,22;0;213,36;;;;
5/21/2020 6:00:00 PM;27,6;20,5;19;25;181,54;163,34;214,92;;;;
5/21/2020 7:00:00 PM;28,7;19;19;23;175,37;169,85;205,6;;;;
5/21/2020 8:00:00 PM;28,6;19;19;23;174,76;169,25;204,89;;;;
5/21/2020 9:00:00 PM;28,8;19;19;23;175,98;170,44;206,32;;;;
5/21/2020 10:00:00 PM;28,5;19;19;23;174,15;168,66;204,17;;;;
5/21/2020 11:00:00 PM;29,4;19;19;23;179,65;173,99;210,62;;;;
5/22/2020 12:00:00 AM;29,8;19;19;22;182,09;176,36;204,2;;;;
5/22/2020 1:17:23 AM;30,1;18,5;18,5;22;179,24;173,44;206,26;;;;
5/22/2020 2:00:09 AM;30;18,5;18,5;22;178,64;172,87;205,57;;;;
5/22/2020 3:00:00 AM;30,2;18,5;18,5;22;179,83;174,02;206,94;;;;
5/22/2020 4:16:30 AM;30,4;18,5;18,5;22;181,02;175,17;208,31;;;;
5/22/2020 5:03:45 AM;30,5;18,5;18,5;22;181,62;175,75;209;;;;
5/22/2020 6:11:18 AM;27,8;19;19;23,5;169,87;164,52;203,48;;;;
5/22/2020 7:09:06 AM;27,4;19;19;23,5;167,43;162,15;200,56;;;;
5/22/2020 8:06:33 AM;28;19;19;23;171,09;165,7;200,59;;;;
5/22/2020 9:24:57 AM;27,9;19;19;22;170,48;165,11;191,18;;;;
5/22/2020 9:58:47 AM;26,9;19;19;22;164,37;159,19;184,33;;;;
5/22/2020 11:01:13 AM;27,6;19;19;22;168,65;163,34;189,13;;;;
5/22/2020 1:00:00 PM;25,9;18,5;18,5;22;154,23;149,24;177,48;;;;
5/22/2020 2:00:00 PM;23,9;19,5;19,5;24;149,76;145,16;178,66;;;;
5/22/2020 3:00:00 PM;25,9;19,5;19,5;24;162,29;157,31;193,61;;;;
5/22/2020 4:00:00 PM;26,4;19,5;19,5;24;165,43;160,35;197,35;;;;
5/22/2020 5:00:00 PM;26,4;19,5;19,5;24;165,43;160,35;197,35;;;;
5/23/2020 1:05:40 AM;28,5;19;19;22;174,15;168,66;195,29;;;;
5/23/2020 1:57:09 AM;28,4;19;19;22;173,54;168,07;194,61;;;;
5/23/2020 2:57:48 AM;28,7;19;19;22;175,37;169,85;196,66;;;;
5/23/2020 3:48:17 AM;28,5;19;19;22;174,15;168,66;195,29;;;;
5/23/2020 4:54:01 AM;28,4;19;19;22;173,54;168,07;194,61;;;;
5/23/2020 6:00:00 AM;29,5;19;19;22;180,26;174,58;202,15;;;;
5/23/2020 6:11:54 AM;28,8;19,5;19,5;23;180,46;174,92;206,32;;;;
5/23/2020 7:00:00 AM;31,9;19;19;22;194,92;188,78;218,59;;;;
5/23/2020 7:06:19 AM;27;19;19;23;164,98;159,79;193,42;;;;
5/23/2020 7:56:21 AM;28,2;19;19;23;172,31;166,89;202,02;;;;
5/23/2020 9:11:22 AM;27,8;19;19;23;169,87;164,52;199,16;;;;
5/23/2020 9:49:56 AM;28;19;19;23;171,09;165,7;200,59;;;;
5/23/2020 10:54:14 AM;28,2;19;19;23,5;172,31;166,89;206,41;;;;
5/23/2020 11:51:34 AM;28,3;19;19;23;172,93;167,48;202,74;;;;
5/23/2020 12:05:38 PM;28,4;19;19;22;173,54;168,07;194,61;;;;
5/23/2020 2:00:00 PM;23,8;19,5;19,5;22;149,13;144,55;163,09;;;;
5/23/2020 3:00:00 PM;24,7;19,5;19,5;23;154,77;150,02;176,95;;;;
5/23/2020 4:00:00 PM;25;19,5;19,5;23;156,65;151,84;179,1;;;;
5/23/2020 5:00:00 PM;27,3;19,5;19,5;23;171,07;165,81;195,57;;;;
5/24/2020 1:57:28 AM;28,5;19;19;23;174,15;168,66;204,17;;;;
5/24/2020 2:54:20 AM;29;19;19;23,5;177,2;171,62;212,27;;;;
5/24/2020 3:53:25 AM;29,1;19;19;23,5;177,81;172,21;213;;;;
5/24/2020 4:56:34 AM;29,6;19;19;23;180,87;175,17;212,05;;;;
5/24/2020 6:00:00 AM;29,8;19;19;23,5;182,09;176,36;218,12;;;;
5/24/2020 6:16:18 AM;26,5;19;20;23,5;161,93;165,08;193,97;;;;
5/24/2020 7:00:00 AM;29,3;19;19;23;179,04;173,4;209,9;;;;
5/24/2020 7:01:50 AM;26,3;20;20;24;168,89;163,83;196,6;;;;
5/24/2020 7:59:39 AM;26;20;20;24;166,97;161,97;194,36;;;;
5/24/2020 8:00:00 AM;29,7;19;19;23;181,48;175,76;212,77;;;;
5/24/2020 9:00:00 AM;29,9;19;19;23;182,7;176,95;214,2;;;;
5/24/2020 9:09:32 AM;27,7;20;20;24;177,88;172,56;207,07;;;;
5/24/2020 10:17:50 AM;27,5;20;20;24;176,6;171,31;205,57;;;;
5/24/2020 11:13:07 AM;27,9;20;20;24;179,17;173,8;208,56;;;;
5/24/2020 11:53:12 AM;27,7;20;20;24;177,88;172,56;207,07;;;;
5/24/2020 12:53:47 PM;28,7;19;19;23;175,37;169,85;205,6;;;;
5/24/2020 4:00:00 PM;24,6;19;0,9;20;150,32;6,9;153,24;;;;
5/24/2020 5:00:00 PM;25,7;19;20;23;157,04;160,1;184,11;;;;
5/25/2020 1:04:07 AM;28;20;20;24;179,81;174,42;209,31;;;;
5/25/2020 2:05:09 AM;28,7;20;20;24;184,31;178,78;214,54;;;;
5/25/2020 2:57:44 AM;28,9;20;20;24;185,59;180,03;216,04;;;;
5/25/2020 4:01:15 AM;28,3;20;20;24;181,74;176,29;211,55;;;;
5/25/2020 5:01:29 AM;28,8;20;20;24;184,95;179,41;215,29;;;;
5/25/2020 6:00:00 AM;29;20;20;24;186,23;180,65;216,78;;;;
5/25/2020 7:00:00 AM;29,1;20;20;24;186,87;181,28;217,53;;;;
5/25/2020 8:00:00 AM;29,1;20;20;24;186,87;181,28;217,53;;;;
5/25/2020 9:00:00 AM;29,3;20;20;24;188,16;182,52;219,03;;;;
5/25/2020 11:00:00 AM;29,8;20;20;24;191,37;185,64;222,76;;;;
5/25/2020 12:00:00 PM;29,4;20;20;24;188,8;183,15;219,77;;;;
5/25/2020 5:00:00 PM;26;20;20;23,5;166,97;161,97;190,31;;;;
5/25/2020 6:00:00 PM;26,5;20;20;23;170,18;165,08;189,84;;;;
5/25/2020 7:00:00 PM;26,7;20;20;23;171,46;166,33;191,27;;;;
5/25/2020 8:00:00 PM;27,5;19,5;19,5;24;172,32;167,03;205,57;;;;
5/25/2020 9:00:00 PM;27,1;19,5;19,5;24;169,81;164,6;202,58;;;;
5/25/2020 10:00:00 PM;26,9;19,5;19,5;24;168,56;163,38;201,09;;;;
5/25/2020 11:00:00 PM;27,6;19,5;19,5;24;172,94;167,63;206,32;;;;
5/26/2020 12:00:00 AM;27,5;19,5;19,5;24;172,32;167,03;205,57;;;;
5/26/2020 1:00:00 AM;27,8;19,5;19,5;24;174,2;168,85;207,81;;;;
5/26/2020 2:00:00 AM;28,2;19,5;19,5;24;176,7;171,28;210,8;;;;
5/26/2020 3:00:00 AM;28;19,5;19,5;24;175,45;170,06;209,31;;;;
5/26/2020 4:00:00 AM;28,6;19,5;19,5;24;179,21;173,71;213,79;;;;
5/26/2020 5:00:00 AM;28,3;19,5;19,5;24;177,33;171,89;211,55;;;;
5/26/2020 6:05:48 AM;28,6;19,5;19,5;24;179,21;173,71;213,79;;;;
5/26/2020 7:02:45 AM;29,1;19,5;19,5;24;182,34;176,74;217,53;;;;
5/26/2020 8:15:28 AM;30;19,5;19,5;24;187,98;182,21;224,26;;;;
5/26/2020 9:10:55 AM;30,2;19,5;19,5;24;189,24;183,43;225,75;;;;
5/26/2020 10:02:02 AM;30,4;19,5;19,5;24;190,49;184,64;227,25;;;;
5/26/2020 11:00:00 AM;29,9;19,5;19,5;24;187,36;181,6;223,51;;;;
5/26/2020 12:00:00 PM;31;19,5;19,5;24;194,25;188,28;231,74;;;;
5/26/2020 1:00:00 PM;31,4;19,5;19,5;24;196,76;190,71;234,73;;;;
5/26/2020 5:00:00 PM;26,5;20;20;24;170,18;165,08;198,1;;;;
5/26/2020 6:00:00 PM;27,8;20;20;20;178,53;173,18;173,18;;;;
5/26/2020 7:00:00 PM;27,6;20;20;24;177,24;171,93;206,32;;;;
5/26/2020 8:00:00 PM;25,5;20;20;24;163,76;158,85;190,62;;;;
5/26/2020 9:00:00 PM;26,5;20;20;24;170,18;165,08;198,1;;;;
5/26/2020 10:00:00 PM;27,8;20;20;24;178,53;173,18;207,81;;;;
5/26/2020 11:00:00 PM;27,6;20;20;24;177,24;171,93;206,32;;;;
5/27/2020 12:00:00 AM;28,3;20;20;24;181,74;176,29;211,55;;;;
5/27/2020 12:00:00 AM;27,4;20;20;24;175,96;170,69;204,82;;;;
5/27/2020 1:00:00 AM;27,9;20;20;24;179,17;173,8;208,56;;;;
5/27/2020 2:00:00 AM;28,1;20;20;24;180,45;175,05;210,06;;;;
5/27/2020 3:00:00 AM;27,7;20;20;24;177,88;172,56;207,07;;;;
5/27/2020 4:00:00 AM;28,4;20;20;24;182,38;176,92;212,3;;;;
5/27/2020 5:00:00 AM;29,3;20;20;24;188,16;182,52;219,03;;;;
5/27/2020 6:00:00 AM;28,4;20;20;24;182,38;176,92;212,3;;;;
5/27/2020 7:09:45 AM;29,1;20;20;24;186,87;181,28;217,53;;;;
5/27/2020 8:00:00 AM;29,6;20;20;24;190,09;184,39;221,27;;;;
5/27/2020 9:10:20 AM;29,5;20;20;24;189,44;183,77;220,52;;;;
5/27/2020 10:14:17 AM;30,3;20;20;24;194,58;188,75;226,5;;;;
5/27/2020 11:02:01 AM;30,4;20;20;24;195,22;189,37;227,25;;;;
5/27/2020 12:00:00 PM;30,9;20;20;24;198,43;192,49;230,99;;;;
5/27/2020 1:00:00 PM;30,9;20;20;24;198,43;192,49;230,99;;;;
5/27/2020 2:00:00 PM;31,3;20;20;25;201;194,98;243,73;;;;
5/27/2020 3:00:00 PM;31,4;20;20;24;201,64;195,6;234,73;;;;
5/27/2020 7:00:00 PM;26,8;20;20;24;172,1;166,95;200,34;;;;
5/27/2020 8:00:00 PM;26,8;20;20;24;172,1;166,95;200,34;;;;
5/27/2020 9:00:00 PM;26,5;20;20;24;170,18;165,08;198,1;;;;
5/27/2020 10:00:00 PM;26;20;20;24;166,97;161,97;194,36;;;;
5/27/2020 11:00:00 PM;26,3;20;20;24;168,89;163,83;196,6;;;;
5/28/2020 1:00:00 AM;27,3;20;20;24;175,32;170,06;204,08;;;;
5/28/2020 1:06:57 AM;29,5;20;20;25;189,44;183,77;229,71;;;;
5/28/2020 1:50:46 AM;31;20;20;25;199,08;193,11;241,39;;;;
5/28/2020 2:00:00 AM;27,5;20;20;24;176,6;171,31;205,57;;;;
5/28/2020 3:00:00 AM;27,4;20;20;24;175,96;170,69;204,82;;;;
5/28/2020 3:00:00 AM;27,6;20;20;24;177,24;171,93;206,32;;;;
5/28/2020 3:06:39 AM;31,9;20;20;25;204,86;198,72;248,4;;;;
5/28/2020 5:00:00 AM;28,8;20;20;24;184,95;179,41;215,29;;;;
5/28/2020 5:57:34 AM;28,3;20;20;24;181,74;176,29;211,55;;;;
5/28/2020 6:55:15 AM;28,3;20;20;25;181,74;176,29;220,37;;;;
5/28/2020 7:56:50 AM;29,3;20;20;0;188,16;182,52;0;;;;
5/28/2020 9:20:02 AM;28,3;20;20;22;181,74;176,29;193,92;;;;
5/28/2020 9:54:02 AM;29;20;20;25;186,23;180,65;225,82;;;;
5/28/2020 10:57:54 AM;28,8;20;20;25;184,95;179,41;224,26;;;;
5/28/2020 11:44:51 AM;28,6;20;20;25;183,66;178,16;222,7;;;;
5/28/2020 7:00:00 PM;26,1;0;20;25;5,08;162,59;203,24;;;;
5/28/2020 8:00:00 PM;25,8;0;20;0;5,02;160,72;0;;;;
5/28/2020 9:00:00 PM;26,1;20;20;0;167,61;162,59;0;;;;
5/28/2020 10:00:00 PM;26,8;20;20;25;172,1;166,95;208,69;;;;
5/28/2020 11:00:00 PM;26,9;20;20;25;172,75;167,57;209,46;;;;
5/29/2020 12:00:00 AM;28,2;20;20;25;181,09;175,67;219,59;;;;
5/29/2020 1:00:42 AM;27,4;20;20;25;175,96;170,69;213,36;;;;
5/29/2020 1:10:42 AM;29,8;20;20;25;191,37;185,64;232,05;;;;
5/29/2020 1:54:37 AM;29,8;20;20;25;191,37;185,64;232,05;;;;
5/29/2020 2:05:46 AM;27,9;20;20;25;179,17;173,8;217,25;;;;
5/29/2020 3:00:00 AM;27,6;20;20;25;177,24;171,93;214,92;;;;
5/29/2020 3:02:46 AM;29,8;20;20;25;191,37;185,64;232,05;;;;
5/29/2020 3:51:13 AM;30;20;20;25;192,65;186,88;233,6;;;;
5/29/2020 4:00:00 AM;28,4;20;20;25;182,38;176,92;221,15;;;;
5/29/2020 4:52:24 AM;30,4;20;20;25;195,22;189,37;236,72;;;;
5/29/2020 5:03:38 AM;28,5;20;20;25;183,02;177,54;221,92;;;;
5/29/2020 6:36:11 AM;28;20;20;25;179,81;174,42;218,03;;;;
5/29/2020 7:08:05 AM;27,7;20;20;25;177,88;172,56;215,69;;;;
5/29/2020 7:44:50 AM;28,1;20;20;25;180,45;175,05;218,81;;;;
5/29/2020 9:06:27 AM;28,7;20;20;25;184,31;178,78;223,48;;;;
5/29/2020 10:10:51 AM;30;20;20;25;192,65;186,88;233,6;;;;
5/29/2020 11:01:07 AM;29,7;20;20;25;190,73;185,01;231,27;;;;
5/29/2020 11:59:33 AM;29,2;20;20;25;187,52;181,9;227,37;;;;
5/29/2020 11:00:00 PM;26,8;18;18;20;155,42;150,25;166,95;;;;
5/30/2020 12:00:00 AM;26,7;20;20;22;171,46;166,33;182,96;;;;
5/30/2020 1:00:00 AM;26,9;20;20;25;172,75;167,57;209,46;;;;
5/30/2020 2:00:10 AM;27;20;20;25;173,39;168,19;210,24;;;;
5/30/2020 3:11:32 AM;27,2;20;20;25;174,67;169,44;211,8;;;;
5/30/2020 4:12:18 AM;27,1;20;20;25;174,03;168,82;211,02;;;;
5/30/2020 5:05:45 AM;27,1;20;20;25;174,03;168,82;211,02;;;;
5/30/2020 5:55:57 AM;30,3;20;20;25;194,58;188,75;235,94;;;;
5/30/2020 6:00:00 AM;27,6;20;20;25;177,24;171,93;214,92;;;;
5/30/2020 6:51:02 AM;31;20;20;25;199,08;193,11;241,39;;;;
5/30/2020 7:00:00 AM;27,5;20;20;25;176,6;171,31;214,14;;;;
5/30/2020 8:00:00 AM;28;20;20;25;179,81;174,42;218,03;;;;
5/30/2020 9:00:00 AM;28,6;20;20;25;183,66;178,16;222,7;;;;
5/30/2020 10:00:00 AM;28;20;20;25;179,81;174,42;218,03;;;;
5/30/2020 11:00:00 AM;29,6;20;20;25;190,09;184,39;230,49;;;;
5/30/2020 11:10:51 AM;26,7;20;20;25;171,46;166,33;207,91;;;;
5/30/2020 12:00:00 PM;28,8;20;20;25;184,95;179,41;224,26;;;;
5/30/2020 1:00:00 PM;28,8;20;20;25;184,95;179,41;224,26;;;;
5/30/2020 2:00:00 PM;28,9;20;20;25;185,59;180,03;225,04;;;;
5/30/2020 3:00:00 PM;29,4;20;20;25;188,8;183,15;228,93;;;;
5/30/2020 4:00:00 PM;29,6;20;20;25;190,09;184,39;230,49;;;;
5/30/2020 5:00:00 PM;29,8;20;20;25;191,37;185,64;232,05;;;;
5/31/2020 2:09:41 AM;27;20;20;25;173,39;168,19;210,24;;;;
5/31/2020 3:04:25 AM;26,8;20;20;25;172,1;166,95;208,69;;;;
5/31/2020 3:49:21 AM;27,2;20;20;25;174,67;169,44;211,8;;;;
